Component Name,Original Filename,Area,Mass Info,Sample Name
Glutamate 146/128,TA13Cglucosewithvaryingglc2Sept13A13CglcG90min8 | Sample Number = 140,2710000,146.0 / 128.0,TA13Cglucosewithvaryingglc2Sept13A13CglcG90min8 | Sample Number = 140
Lactate 92/92,TA13Cglucosewithvaryingglc2Sept13A13CglcG90min24 | Sample Number = 306,392,92.0 / 92.0,TA13Cglucosewithvaryingglc2Sept13A13CglcG90min24 | Sample Number = 306
Lactate 92/92,TA13Cglucosewithvaryingglc2Sept13A13CglcG90min22 | Sample Number = 290,298,92.0 / 92.0,TA13Cglucosewithvaryingglc2Sept13A13CglcG90min22 | Sample Number = 290
Lactate 92/92,TA13Cglucosewithvaryingglc2Sept13A13CglcG90min21 | Sample Number = 282,1520,92.0 / 92.0,TA13Cglucosewithvaryingglc2Sept13A13CglcG90min21 | Sample Number = 282
Lactate 92/92,TA13Cglucosewithvaryingglc2Sept13A13CglcG90mincit | Sample Number = 266,450,92.0 / 92.0,TA13Cglucosewithvaryingglc2Sept13A13CglcG90mincit | Sample Number = 266
Lactate 92/92,TA13Cglucosewithvaryingglc2Sept13A13CglcG90min10 | Sample Number = 156,0,92.0 / 92.0,TA13Cglucosewithvaryingglc2Sept13A13CglcG90min10 | Sample Number = 156
Lactate 92/92,TA13Cglucosewithvaryingglc2Sept13A13CglcG90min11 | Sample Number = 164,0,92.0 / 92.0,TA13Cglucosewithvaryingglc2Sept13A13CglcG90min11 | Sample Number = 164
Lactate 92/92,TA13Cglucosewithvaryingglc2Sept13A13CglcG90min12 | Sample Number = 172,0,92.0 / 92.0,TA13Cglucosewithvaryingglc2Sept13A13CglcG90min12 | Sample Number = 172
Lactate 92/92,TA13Cglucosewithvaryingglc2Sept13A13CglcG90min13 | Sample Number = 180,0,92.0 / 92.0,TA13Cglucosewithvaryingglc2Sept13A13CglcG90min13 | Sample Number = 180
Lactate 92/92,TA13Cglucosewithvaryingglc2Sept13A13CglcG90min8 | Sample Number = 140,0,92.0 / 92.0,TA13Cglucosewithvaryingglc2Sept13A13CglcG90min8 | Sample Number = 140
Lactate 92/92,TA13Cglucosewithvaryingglc2Sept13A13CglcG90min9 | Sample Number = 148,0,92.0 / 92.0,TA13Cglucosewithvaryingglc2Sept13A13CglcG90min9 | Sample Number = 148
Lactate 92/92,TA13Cglucosewithvaryingglc2Sept13B13CglcG95min10 | Sample Number = 149,0,92.0 / 92.0,TA13Cglucosewithvaryingglc2Sept13B13CglcG95min10 | Sample Number = 149
Lactate 92/92,TA13Cglucosewithvaryingglc2Sept13B13CglcG95min11 | Sample Number = 157,0,92.0 / 92.0,TA13Cglucosewithvaryingglc2Sept13B13CglcG95min11 | Sample Number = 157
Lactate 92/92,TA13Cglucosewithvaryingglc2Sept13B13CglcG95min12 | Sample Number = 165,0,92.0 / 92.0,TA13Cglucosewithvaryingglc2Sept13B13CglcG95min12 | Sample Number = 165
Lactate 92/92,TA13Cglucosewithvaryingglc2Sept13B13CglcG95min13 | Sample Number = 173,0,92.0 / 92.0,TA13Cglucosewithvaryingglc2Sept13B13CglcG95min13 | Sample Number = 173
Lactate 92/92,TA13Cglucosewithvaryingglc2Sept13B13CglcG95min14 | Sample Number = 181,0,92.0 / 92.0,TA13Cglucosewithvaryingglc2Sept13B13CglcG95min14 | Sample Number = 181
Lactate 92/92,TA13Cglucosewithvaryingglc2Sept13B13CglcG95min9 | Sample Number = 141,0,92.0 / 92.0,TA13Cglucosewithvaryingglc2Sept13B13CglcG95min9 | Sample Number = 141
Lactate 92/92,TA13Cglucosewithvaryingglc2Sept13C13CglcG915min10 | Sample Number = 166,0,92.0 / 92.0,TA13Cglucosewithvaryingglc2Sept13C13CglcG915min10 | Sample Number = 166
Lactate 92/92,TA13Cglucosewithvaryingglc2Sept13C13CglcG915min11 | Sample Number = 174,0,92.0 / 92.0,TA13Cglucosewithvaryingglc2Sept13C13CglcG915min11 | Sample Number = 174
Lactate 92/92,TA13Cglucosewithvaryingglc2Sept13C13CglcG915min12 | Sample Number = 182,0,92.0 / 92.0,TA13Cglucosewithvaryingglc2Sept13C13CglcG915min12 | Sample Number = 182
Lactate 92/92,TA13Cglucosewithvaryingglc2Sept13C13CglcG915min7 | Sample Number = 142,0,92.0 / 92.0,TA13Cglucosewithvaryingglc2Sept13C13CglcG915min7 | Sample Number = 142
Lactate 92/92,TA13Cglucosewithvaryingglc2Sept13C13CglcG915min8 | Sample Number = 150,0,92.0 / 92.0,TA13Cglucosewithvaryingglc2Sept13C13CglcG915min8 | Sample Number = 150
Lactate 92/92,TA13Cglucosewithvaryingglc2Sept13C13CglcG915min9 | Sample Number = 158,0,92.0 / 92.0,TA13Cglucosewithvaryingglc2Sept13C13CglcG915min9 | Sample Number = 158
Lactate 92/92,TA13Cglucosewithvaryingglc2Sept13D13CglcG930min10 | Sample Number = 167,0,92.0 / 92.0,TA13Cglucosewithvaryingglc2Sept13D13CglcG930min10 | Sample Number = 167
Lactate 92/92,TA13Cglucosewithvaryingglc2Sept13D13CglcG930min11 | Sample Number = 175,0,92.0 / 92.0,TA13Cglucosewithvaryingglc2Sept13D13CglcG930min11 | Sample Number = 175
Lactate 92/92,TA13Cglucosewithvaryingglc2Sept13D13CglcG930min12 | Sample Number = 183,0,92.0 / 92.0,TA13Cglucosewithvaryingglc2Sept13D13CglcG930min12 | Sample Number = 183
Lactate 92/92,TA13Cglucosewithvaryingglc2Sept13D13CglcG930min7 | Sample Number = 143,0,92.0 / 92.0,TA13Cglucosewithvaryingglc2Sept13D13CglcG930min7 | Sample Number = 143
Lactate 92/92,TA13Cglucosewithvaryingglc2Sept13D13CglcG930min8 | Sample Number = 151,0,92.0 / 92.0,TA13Cglucosewithvaryingglc2Sept13D13CglcG930min8 | Sample Number = 151
Lactate 92/92,TA13Cglucosewithvaryingglc2Sept13D13CglcG930min9 | Sample Number = 159,0,92.0 / 92.0,TA13Cglucosewithvaryingglc2Sept13D13CglcG930min9 | Sample Number = 159
Lactate 92/92,TA13Cglucosewithvaryingglc2Sept13E13CglcG960min10 | Sample Number = 168,0,92.0 / 92.0,TA13Cglucosewithvaryingglc2Sept13E13CglcG960min10 | Sample Number = 168
Lactate 92/92,TA13Cglucosewithvaryingglc2Sept13E13CglcG960min11 | Sample Number = 176,0,92.0 / 92.0,TA13Cglucosewithvaryingglc2Sept13E13CglcG960min11 | Sample Number = 176
Lactate 92/92,TA13Cglucosewithvaryingglc2Sept13E13CglcG960min12 | Sample Number = 184,0,92.0 / 92.0,TA13Cglucosewithvaryingglc2Sept13E13CglcG960min12 | Sample Number = 184
Lactate 92/92,TA13Cglucosewithvaryingglc2Sept13E13CglcG960min7 | Sample Number = 144,0,92.0 / 92.0,TA13Cglucosewithvaryingglc2Sept13E13CglcG960min7 | Sample Number = 144
Lactate 92/92,TA13Cglucosewithvaryingglc2Sept13E13CglcG960min8 | Sample Number = 152,0,92.0 / 92.0,TA13Cglucosewithvaryingglc2Sept13E13CglcG960min8 | Sample Number = 152
Lactate 92/92,TA13Cglucosewithvaryingglc2Sept13E13CglcG960min9 | Sample Number = 160,0,92.0 / 92.0,TA13Cglucosewithvaryingglc2Sept13E13CglcG960min9 | Sample Number = 160
Lactate 92/92,TA13Cglucosewithvaryingglc2Sept13F13CglcG9120min10 | Sample Number = 169,0,92.0 / 92.0,TA13Cglucosewithvaryingglc2Sept13F13CglcG9120min10 | Sample Number = 169
Lactate 92/92,TA13Cglucosewithvaryingglc2Sept13F13CglcG9120min11 | Sample Number = 177,0,92.0 / 92.0,TA13Cglucosewithvaryingglc2Sept13F13CglcG9120min11 | Sample Number = 177
Lactate 92/92,TA13Cglucosewithvaryingglc2Sept13F13CglcG9120min12 | Sample Number = 185,0,92.0 / 92.0,TA13Cglucosewithvaryingglc2Sept13F13CglcG9120min12 | Sample Number = 185
Lactate 92/92,TA13Cglucosewithvaryingglc2Sept13F13CglcG9120min7 | Sample Number = 145,0,92.0 / 92.0,TA13Cglucosewithvaryingglc2Sept13F13CglcG9120min7 | Sample Number = 145
Lactate 92/92,TA13Cglucosewithvaryingglc2Sept13F13CglcG9120min8 | Sample Number = 153,0,92.0 / 92.0,TA13Cglucosewithvaryingglc2Sept13F13CglcG9120min8 | Sample Number = 153
Lactate 92/92,TA13Cglucosewithvaryingglc2Sept13F13CglcG9120min9 | Sample Number = 161,0,92.0 / 92.0,TA13Cglucosewithvaryingglc2Sept13F13CglcG9120min9 | Sample Number = 161
Lactate 92/92,TA13Cglucosewithvaryingglc2Sept13G13CglcG9240min10 | Sample Number = 170,0,92.0 / 92.0,TA13Cglucosewithvaryingglc2Sept13G13CglcG9240min10 | Sample Number = 170
Lactate 92/92,TA13Cglucosewithvaryingglc2Sept13G13CglcG9240min11 | Sample Number = 178,0,92.0 / 92.0,TA13Cglucosewithvaryingglc2Sept13G13CglcG9240min11 | Sample Number = 178
Lactate 92/92,TA13Cglucosewithvaryingglc2Sept13G13CglcG9240min12 | Sample Number = 186,0,92.0 / 92.0,TA13Cglucosewithvaryingglc2Sept13G13CglcG9240min12 | Sample Number = 186
Lactate 92/92,TA13Cglucosewithvaryingglc2Sept13G13CglcG9240min7 | Sample Number = 146,0,92.0 / 92.0,TA13Cglucosewithvaryingglc2Sept13G13CglcG9240min7 | Sample Number = 146
Lactate 92/92,TA13Cglucosewithvaryingglc2Sept13G13CglcG9240min8 | Sample Number = 154,0,92.0 / 92.0,TA13Cglucosewithvaryingglc2Sept13G13CglcG9240min8 | Sample Number = 154
Lactate 92/92,TA13Cglucosewithvaryingglc2Sept13G13CglcG9240min9 | Sample Number = 162,0,92.0 / 92.0,TA13Cglucosewithvaryingglc2Sept13G13CglcG9240min9 | Sample Number = 162
Lactate 92/92,TA13Cglucosewithvaryingglc2Sept13H66DDglcG9240min10 | Sample Number = 171,0,92.0 / 92.0,TA13Cglucosewithvaryingglc2Sept13H66DDglcG9240min10 | Sample Number = 171
Lactate 92/92,TA13Cglucosewithvaryingglc2Sept13H66DDglcG9240min11 | Sample Number = 179,0,92.0 / 92.0,TA13Cglucosewithvaryingglc2Sept13H66DDglcG9240min11 | Sample Number = 179
Lactate 92/92,TA13Cglucosewithvaryingglc2Sept13H66DDglcG9240min7 | Sample Number = 147,0,92.0 / 92.0,TA13Cglucosewithvaryingglc2Sept13H66DDglcG9240min7 | Sample Number = 147
Lactate 92/92,TA13Cglucosewithvaryingglc2Sept13H66DDglcG9240min8 | Sample Number = 155,0,92.0 / 92.0,TA13Cglucosewithvaryingglc2Sept13H66DDglcG9240min8 | Sample Number = 155
Lactate 92/92,TA13Cglucosewithvaryingglc2Sept13H66DDglcG9240min9 | Sample Number = 163,0,92.0 / 92.0,TA13Cglucosewithvaryingglc2Sept13H66DDglcG9240min9 | Sample Number = 163
Lactate 91/91,TA13Cglucosewithvaryingglc2Sept13H66DDglcG9240min19 | Sample Number = 281,12500,91.0 / 91.0,TA13Cglucosewithvaryingglc2Sept13H66DDglcG9240min19 | Sample Number = 281
Lactate 91/91,TA13Cglucosewithvaryingglc2Sept13H66DDglcG9240min21 | Sample Number = 297,16700,91.0 / 91.0,TA13Cglucosewithvaryingglc2Sept13H66DDglcG9240min21 | Sample Number = 297
Lactate 91/91,TA13Cglucosewithvaryingglc2Sept13H66DDglcG9240min18 | Sample Number = 273,12500,91.0 / 91.0,TA13Cglucosewithvaryingglc2Sept13H66DDglcG9240min18 | Sample Number = 273
Lactate 91/91,TA13Cglucosewithvaryingglc2Sept13H66DDglcG9240min20 | Sample Number = 289,15200,91.0 / 91.0,TA13Cglucosewithvaryingglc2Sept13H66DDglcG9240min20 | Sample Number = 289
Lactate 91/91,TA13Cglucosewithvaryingglc2Sept13H66DDglcG9240min23 | Sample Number = 313,8300,91.0 / 91.0,TA13Cglucosewithvaryingglc2Sept13H66DDglcG9240min23 | Sample Number = 313
Lactate 91/91,TA13Cglucosewithvaryingglc2Sept13H66DDglcG9240min22 | Sample Number = 305,14700,91.0 / 91.0,TA13Cglucosewithvaryingglc2Sept13H66DDglcG9240min22 | Sample Number = 305
Lactate 91/91,TA13Cglucosewithvaryingglc2Sept13E13CglcG960min23 | Sample Number = 310,3150,91.0 / 91.0,TA13Cglucosewithvaryingglc2Sept13E13CglcG960min23 | Sample Number = 310
Lactate 91/91,TA13Cglucosewithvaryingglc2Sept13G13CglcG9240min21 | Sample Number = 296,1970,91.0 / 91.0,TA13Cglucosewithvaryingglc2Sept13G13CglcG9240min21 | Sample Number = 296
Lactate 91/91,TA13Cglucosewithvaryingglc2Sept13B13CglcG95min22 | Sample Number = 275,1290,91.0 / 91.0,TA13Cglucosewithvaryingglc2Sept13B13CglcG95min22 | Sample Number = 275
Lactate 91/91,TA13Cglucosewithvaryingglc2Sept13C13CglcG915min21 | Sample Number = 284,952,91.0 / 91.0,TA13Cglucosewithvaryingglc2Sept13C13CglcG915min21 | Sample Number = 284
Lactate 91/91,TA13Cglucosewithvaryingglc2Sept13D13CglcG930min23 | Sample Number = 309,2440,91.0 / 91.0,TA13Cglucosewithvaryingglc2Sept13D13CglcG930min23 | Sample Number = 309
Lactate 91/91,TA13Cglucosewithvaryingglc2Sept13E13CglcG960min19 | Sample Number = 278,840,91.0 / 91.0,TA13Cglucosewithvaryingglc2Sept13E13CglcG960min19 | Sample Number = 278
Lactate 91/91,TA13Cglucosewithvaryingglc2Sept13F13CglcG9120min23 | Sample Number = 311,1350,91.0 / 91.0,TA13Cglucosewithvaryingglc2Sept13F13CglcG9120min23 | Sample Number = 311
Lactate 91/91,TA13Cglucosewithvaryingglc2Sept13G13CglcG9240min19 | Sample Number = 280,4550,91.0 / 91.0,TA13Cglucosewithvaryingglc2Sept13G13CglcG9240min19 | Sample Number = 280
Lactate 91/91,TA13Cglucosewithvaryingglc2Sept13E13CglcG960min22 | Sample Number = 302,2010,91.0 / 91.0,TA13Cglucosewithvaryingglc2Sept13E13CglcG960min22 | Sample Number = 302
Lactate 91/91,TA13Cglucosewithvaryingglc2Sept13A13CglcG90min24 | Sample Number = 306,887,91.0 / 91.0,TA13Cglucosewithvaryingglc2Sept13A13CglcG90min24 | Sample Number = 306
Lactate 91/91,TA13Cglucosewithvaryingglc2Sept13B13CglcG95min26 | Sample Number = 307,1090,91.0 / 91.0,TA13Cglucosewithvaryingglc2Sept13B13CglcG95min26 | Sample Number = 307
Lactate 91/91,TA13Cglucosewithvaryingglc2Sept13G13CglcG9240min23 | Sample Number = 312,2990,91.0 / 91.0,TA13Cglucosewithvaryingglc2Sept13G13CglcG9240min23 | Sample Number = 312
Lactate 91/91,TA13Cglucosewithvaryingglc2Sept13G13CglcG9240min18 | Sample Number = 272,3960,91.0 / 91.0,TA13Cglucosewithvaryingglc2Sept13G13CglcG9240min18 | Sample Number = 272
Lactate 91/91,TA13Cglucosewithvaryingglc2Sept13F13CglcG9120min22 | Sample Number = 303,3050,91.0 / 91.0,TA13Cglucosewithvaryingglc2Sept13F13CglcG9120min22 | Sample Number = 303
Lactate 91/91,TA13Cglucosewithvaryingglc2Sept13C13CglcG915min24 | Sample Number = 308,1530,91.0 / 91.0,TA13Cglucosewithvaryingglc2Sept13C13CglcG915min24 | Sample Number = 308
Lactate 91/91,TA13Cglucosewithvaryingglc2Sept13G13CglcG9240min20 | Sample Number = 288,5210,91.0 / 91.0,TA13Cglucosewithvaryingglc2Sept13G13CglcG9240min20 | Sample Number = 288
Lactate 91/91,TA13Cglucosewithvaryingglc2Sept13F13CglcG9120min19 | Sample Number = 279,2280,91.0 / 91.0,TA13Cglucosewithvaryingglc2Sept13F13CglcG9120min19 | Sample Number = 279
Lactate 91/91,TA13Cglucosewithvaryingglc2Sept13C13CglcG915min18 | Sample Number = 265,991,91.0 / 91.0,TA13Cglucosewithvaryingglc2Sept13C13CglcG915min18 | Sample Number = 265
Lactate 91/91,TA13Cglucosewithvaryingglc2Sept13E13CglcG960min18 | Sample Number = 270,2460,91.0 / 91.0,TA13Cglucosewithvaryingglc2Sept13E13CglcG960min18 | Sample Number = 270
Lactate 91/91,TA13Cglucosewithvaryingglc2Sept13A13CglcG90min21 | Sample Number = 282,486,91.0 / 91.0,TA13Cglucosewithvaryingglc2Sept13A13CglcG90min21 | Sample Number = 282
Lactate 91/91,TA13Cglucosewithvaryingglc2Sept13G13CglcG9240min22 | Sample Number = 304,2470,91.0 / 91.0,TA13Cglucosewithvaryingglc2Sept13G13CglcG9240min22 | Sample Number = 304
Lactate 91/91,TA13Cglucosewithvaryingglc2Sept13D13CglcG930min21 | Sample Number = 293,1490,91.0 / 91.0,TA13Cglucosewithvaryingglc2Sept13D13CglcG930min21 | Sample Number = 293
Lactate 91/91,TA13Cglucosewithvaryingglc2Sept13C13CglcG915min22 | Sample Number = 292,958,91.0 / 91.0,TA13Cglucosewithvaryingglc2Sept13C13CglcG915min22 | Sample Number = 292
Lactate 91/91,TA13Cglucosewithvaryingglc2Sept13B13CglcG95min25 | Sample Number = 299,620,91.0 / 91.0,TA13Cglucosewithvaryingglc2Sept13B13CglcG95min25 | Sample Number = 299
Lactate 91/91,TA13Cglucosewithvaryingglc2Sept13D13CglcG930min20 | Sample Number = 285,1010,91.0 / 91.0,TA13Cglucosewithvaryingglc2Sept13D13CglcG930min20 | Sample Number = 285
Lactate 91/91,TA13Cglucosewithvaryingglc2Sept13A13CglcG90min20 | Sample Number = 274,1100,91.0 / 91.0,TA13Cglucosewithvaryingglc2Sept13A13CglcG90min20 | Sample Number = 274
Lactate 91/91,TA13Cglucosewithvaryingglc2Sept13F13CglcG9120min18 | Sample Number = 271,1040,91.0 / 91.0,TA13Cglucosewithvaryingglc2Sept13F13CglcG9120min18 | Sample Number = 271
Lactate 91/91,TA13Cglucosewithvaryingglc2Sept13F13CglcG9120min20 | Sample Number = 287,1320,91.0 / 91.0,TA13Cglucosewithvaryingglc2Sept13F13CglcG9120min20 | Sample Number = 287
Lactate 91/91,TA13Cglucosewithvaryingglc2Sept13D13CglcG930min22 | Sample Number = 301,1240,91.0 / 91.0,TA13Cglucosewithvaryingglc2Sept13D13CglcG930min22 | Sample Number = 301
Lactate 91/91,TA13Cglucosewithvaryingglc2Sept13F13CglcG9120min21 | Sample Number = 295,1920,91.0 / 91.0,TA13Cglucosewithvaryingglc2Sept13F13CglcG9120min21 | Sample Number = 295
Lactate 91/91,TA13Cglucosewithvaryingglc2Sept13E13CglcG960min21 | Sample Number = 294,1020,91.0 / 91.0,TA13Cglucosewithvaryingglc2Sept13E13CglcG960min21 | Sample Number = 294
Lactate 91/91,TA13Cglucosewithvaryingglc2Sept13D13CglcG930min19 | Sample Number = 277,542,91.0 / 91.0,TA13Cglucosewithvaryingglc2Sept13D13CglcG930min19 | Sample Number = 277
Lactate 91/91,TA13Cglucosewithvaryingglc2Sept13D13CglcG930min18 | Sample Number = 269,2790,91.0 / 91.0,TA13Cglucosewithvaryingglc2Sept13D13CglcG930min18 | Sample Number = 269
Lactate 91/91,TA13Cglucosewithvaryingglc2Sept13C13CglcG915min20 | Sample Number = 276,637,91.0 / 91.0,TA13Cglucosewithvaryingglc2Sept13C13CglcG915min20 | Sample Number = 276
Lactate 91/91,TA13Cglucosewithvaryingglc2Sept13E13CglcG960min20 | Sample Number = 286,1430,91.0 / 91.0,TA13Cglucosewithvaryingglc2Sept13E13CglcG960min20 | Sample Number = 286
Lactate 91/91,TA13Cglucosewithvaryingglc2Sept13B13CglcG95min24 | Sample Number = 291,592,91.0 / 91.0,TA13Cglucosewithvaryingglc2Sept13B13CglcG95min24 | Sample Number = 291
Lactate 91/91,TA13Cglucosewithvaryingglc2Sept13A13CglcG90min23 | Sample Number = 298,473,91.0 / 91.0,TA13Cglucosewithvaryingglc2Sept13A13CglcG90min23 | Sample Number = 298
Lactate 91/91,TA13Cglucosewithvaryingglc2Sept13C13CglcG915min23 | Sample Number = 300,1090,91.0 / 91.0,TA13Cglucosewithvaryingglc2Sept13C13CglcG915min23 | Sample Number = 300
Lactate 91/91,TA13Cglucosewithvaryingglc2Sept13A13CglcG90min22 | Sample Number = 290,530,91.0 / 91.0,TA13Cglucosewithvaryingglc2Sept13A13CglcG90min22 | Sample Number = 290
Lactate 91/91,TA13Cglucosewithvaryingglc2Sept13C13CglcG915min19 | Sample Number = 268,1030,91.0 / 91.0,TA13Cglucosewithvaryingglc2Sept13C13CglcG915min19 | Sample Number = 268
Lactate 91/91,TA13Cglucosewithvaryingglc2Sept13B13CglcG95min23 | Sample Number = 283,1240,91.0 / 91.0,TA13Cglucosewithvaryingglc2Sept13B13CglcG95min23 | Sample Number = 283
Lactate 91/91,TA13Cglucosewithvaryingglc2Sept13A13CglcG90mincit | Sample Number = 266,292,91.0 / 91.0,TA13Cglucosewithvaryingglc2Sept13A13CglcG90mincit | Sample Number = 266
Lactate 91/91,TA13Cglucosewithvaryingglc2Sept13B13CglcG95min21 | Sample Number = 267,998,91.0 / 91.0,TA13Cglucosewithvaryingglc2Sept13B13CglcG95min21 | Sample Number = 267
Lactate 91/91,TA13Cglucosewithvaryingglc2Sept13A13CglcG90min10 | Sample Number = 156,0,91.0 / 91.0,TA13Cglucosewithvaryingglc2Sept13A13CglcG90min10 | Sample Number = 156
Lactate 91/91,TA13Cglucosewithvaryingglc2Sept13A13CglcG90min11 | Sample Number = 164,0,91.0 / 91.0,TA13Cglucosewithvaryingglc2Sept13A13CglcG90min11 | Sample Number = 164
Lactate 91/91,TA13Cglucosewithvaryingglc2Sept13A13CglcG90min12 | Sample Number = 172,0,91.0 / 91.0,TA13Cglucosewithvaryingglc2Sept13A13CglcG90min12 | Sample Number = 172
Lactate 91/91,TA13Cglucosewithvaryingglc2Sept13A13CglcG90min13 | Sample Number = 180,0,91.0 / 91.0,TA13Cglucosewithvaryingglc2Sept13A13CglcG90min13 | Sample Number = 180
Lactate 91/91,TA13Cglucosewithvaryingglc2Sept13A13CglcG90min8 | Sample Number = 140,0,91.0 / 91.0,TA13Cglucosewithvaryingglc2Sept13A13CglcG90min8 | Sample Number = 140
Lactate 91/91,TA13Cglucosewithvaryingglc2Sept13A13CglcG90min9 | Sample Number = 148,0,91.0 / 91.0,TA13Cglucosewithvaryingglc2Sept13A13CglcG90min9 | Sample Number = 148
Lactate 91/91,TA13Cglucosewithvaryingglc2Sept13B13CglcG95min10 | Sample Number = 149,0,91.0 / 91.0,TA13Cglucosewithvaryingglc2Sept13B13CglcG95min10 | Sample Number = 149
Lactate 91/91,TA13Cglucosewithvaryingglc2Sept13B13CglcG95min11 | Sample Number = 157,0,91.0 / 91.0,TA13Cglucosewithvaryingglc2Sept13B13CglcG95min11 | Sample Number = 157
Lactate 91/91,TA13Cglucosewithvaryingglc2Sept13B13CglcG95min12 | Sample Number = 165,0,91.0 / 91.0,TA13Cglucosewithvaryingglc2Sept13B13CglcG95min12 | Sample Number = 165
Lactate 91/91,TA13Cglucosewithvaryingglc2Sept13B13CglcG95min13 | Sample Number = 173,0,91.0 / 91.0,TA13Cglucosewithvaryingglc2Sept13B13CglcG95min13 | Sample Number = 173
Lactate 91/91,TA13Cglucosewithvaryingglc2Sept13B13CglcG95min14 | Sample Number = 181,0,91.0 / 91.0,TA13Cglucosewithvaryingglc2Sept13B13CglcG95min14 | Sample Number = 181
Lactate 91/91,TA13Cglucosewithvaryingglc2Sept13B13CglcG95min9 | Sample Number = 141,0,91.0 / 91.0,TA13Cglucosewithvaryingglc2Sept13B13CglcG95min9 | Sample Number = 141
Lactate 91/91,TA13Cglucosewithvaryingglc2Sept13C13CglcG915min10 | Sample Number = 166,0,91.0 / 91.0,TA13Cglucosewithvaryingglc2Sept13C13CglcG915min10 | Sample Number = 166
Lactate 91/91,TA13Cglucosewithvaryingglc2Sept13C13CglcG915min11 | Sample Number = 174,0,91.0 / 91.0,TA13Cglucosewithvaryingglc2Sept13C13CglcG915min11 | Sample Number = 174
Lactate 91/91,TA13Cglucosewithvaryingglc2Sept13C13CglcG915min12 | Sample Number = 182,0,91.0 / 91.0,TA13Cglucosewithvaryingglc2Sept13C13CglcG915min12 | Sample Number = 182
Lactate 91/91,TA13Cglucosewithvaryingglc2Sept13C13CglcG915min7 | Sample Number = 142,0,91.0 / 91.0,TA13Cglucosewithvaryingglc2Sept13C13CglcG915min7 | Sample Number = 142
Lactate 91/91,TA13Cglucosewithvaryingglc2Sept13C13CglcG915min8 | Sample Number = 150,0,91.0 / 91.0,TA13Cglucosewithvaryingglc2Sept13C13CglcG915min8 | Sample Number = 150
Lactate 91/91,TA13Cglucosewithvaryingglc2Sept13C13CglcG915min9 | Sample Number = 158,0,91.0 / 91.0,TA13Cglucosewithvaryingglc2Sept13C13CglcG915min9 | Sample Number = 158
Lactate 91/91,TA13Cglucosewithvaryingglc2Sept13D13CglcG930min10 | Sample Number = 167,0,91.0 / 91.0,TA13Cglucosewithvaryingglc2Sept13D13CglcG930min10 | Sample Number = 167
Lactate 91/91,TA13Cglucosewithvaryingglc2Sept13D13CglcG930min11 | Sample Number = 175,0,91.0 / 91.0,TA13Cglucosewithvaryingglc2Sept13D13CglcG930min11 | Sample Number = 175
Lactate 91/91,TA13Cglucosewithvaryingglc2Sept13D13CglcG930min12 | Sample Number = 183,0,91.0 / 91.0,TA13Cglucosewithvaryingglc2Sept13D13CglcG930min12 | Sample Number = 183
Lactate 91/91,TA13Cglucosewithvaryingglc2Sept13D13CglcG930min7 | Sample Number = 143,0,91.0 / 91.0,TA13Cglucosewithvaryingglc2Sept13D13CglcG930min7 | Sample Number = 143
Lactate 91/91,TA13Cglucosewithvaryingglc2Sept13D13CglcG930min8 | Sample Number = 151,0,91.0 / 91.0,TA13Cglucosewithvaryingglc2Sept13D13CglcG930min8 | Sample Number = 151
Lactate 91/91,TA13Cglucosewithvaryingglc2Sept13D13CglcG930min9 | Sample Number = 159,0,91.0 / 91.0,TA13Cglucosewithvaryingglc2Sept13D13CglcG930min9 | Sample Number = 159
Lactate 91/91,TA13Cglucosewithvaryingglc2Sept13E13CglcG960min10 | Sample Number = 168,0,91.0 / 91.0,TA13Cglucosewithvaryingglc2Sept13E13CglcG960min10 | Sample Number = 168
Lactate 91/91,TA13Cglucosewithvaryingglc2Sept13E13CglcG960min11 | Sample Number = 176,0,91.0 / 91.0,TA13Cglucosewithvaryingglc2Sept13E13CglcG960min11 | Sample Number = 176
